,DealerNbr,DealerName,Clean Name,Report,Address1,City
16131,1800053,emcar,harveysgarage,Performance,,
16132,1800055,harvey's garage,harveysgarage,Performance,,
16133,1800055,harvey's garage,espinotirewheel,Performance,,
16134,1800056,espino tire & wheel,espinotirewheel,Performance,,
16135,1800056,espino tire & wheel,rogerstires,Performance,,
16136,1800058,roger's tires,rogerstires,Performance,,
16137,1800058,roger's tires,rahalmillerchevroletbuick,Performance,,
16138,1800059,rahal miller chevrolet buick,rahalmillerchevroletbuick,Performance,,
16139,1800059,rahal miller chevrolet buick,phantonautoworks,Performance,,
16140,1800060,phanton auto works,jonesnorthsideservice,Performance,,
16141,1800062,jones northside service,foxsservice,Performance,,
16142,1800064,fox's service,autoaccessories,Performance,,
16143,1800065,auto accessories unlimited,farrtirewheel,Performance,,
16144,1800076,farr tire & wheel,cortlandautobodyrepairandservice,Performance,,
16145,1800077,cortland autobody repair and service,cartersgarage,Performance,,
16146,1800080,carters garage inc,cartersgarage,Performance,,
16147,1800080,carters garage inc,mcarthurtire,Performance,,
16148,1800081,mcarthur tire inc.,mcarthurtire,Performance,,
16149,1800081,mcarthur tire inc.,rrtire,Performance,,
16150,1800084,r&r tire,rrtire,Performance,,
16151,1800084,r&r tire,bigbenstiresautorepairs,Performance,,
16152,1800086,big bens tires & auto repairs,uptownautoservice,Performance,,
16153,1798996,uptown auto service,midohioautorepair,Performance,,
16154,1798998,mid ohio auto repair,sandysautoandhardware,Performance,,
16155,1799003,sandys autoand hardware,sandysautoandhardware,Performance,,
16156,1799003,sandys autoand hardware,grgautorepair,Performance,,
16157,1799004,grg auto repair,grgautorepair,Performance,,
16158,1799004,grg auto repair,automotivetiresservice,Performance,,
16159,1799005,automotive tires & service,automotivetiresservice,Performance,,
16160,1799005,automotive tires & service,paynetire,Performance,,
16161,1799012,payne tire,completetireservice,Performance,,
16162,1799014,complete tire service inc,completetireservice,Performance,,
16163,1799014,complete tire service inc,completetireservice,Performance,,
16164,1799014,complete tire service inc,completetireservice,Performance,,
16165,1799014,complete tire service inc,gaudreausrepair,Performance,,
16166,1799015,gaudreau's repair,marshalmizeford,Performance,,
16167,1799017,marshal mize ford,marshalmizeford,Performance,,
16168,1799017,marshal mize ford,clarksburgautorepairservice,Performance,,
16169,1799021,clarksburg auto repair service,clarksburgautorepairservice,Performance,,
16170,1799021,clarksburg auto repair service,illinoisauto,Performance,,
16171,1799023,illinois auto,coxbrothers66,Performance,,
16172,1799024,cox brothers 66,blueridgetire,Performance,,
16173,1799028,blue ridge tire,blueridgetire,Performance,,
16174,1799028,blue ridge tire,whitssalesservice,Performance,,
16175,1799032,whits sales & service,maysservicecenterllc,Performance,,
16176,1799038,"may's service center,llc",indytirecenters,Performance,,
16177,1799039,"indy tire centers, inc.",tireexpress,Performance,,
16178,1799040,tire express,4tire,Performance,,
16179,1799043,4 tire,4tire,Performance,,
16180,1799043,4 tire,sexionstire,Performance,,
16181,1799752,sexions tire,wilmotautoservice,Performance,,
16182,1799755,wilmot auto service,vernoniatruevalue,Performance,,
16183,1799759,vernonia true value,kennystires,Performance,,
16184,1799760,kenny's tires,mcdonaldtire,Performance,,
16185,1799761,mcdonald tire llc,keithsautomotive,Performance,,
16186,1799762,keith's automotive,keithsautomotive,Performance,,
16187,1799762,keith's automotive,keithsautomotive,Performance,,
16188,1799762,keith's automotive,rakiesoil,Performance,,
16189,1799763,rakies oil,collisionspecialists,Performance,,
16190,1799769,collision specialists,collisionspecialists,Performance,,
16191,1799769,collision specialists,manordaletire,Performance,,
16192,1799781,manordale tire,manordaletire,Performance,,
16193,1799781,manordale tire,performancetruckandauto,Performance,,
16194,1799783,performance truck and auto,performancetruckandauto,Performance,,
16195,1799783,performance truck and auto,performancetruckandauto,Performance,,
16196,1799783,performance truck and auto,hermantire,Performance,,
16197,1799784,herman tire,hermantire,Performance,,
16198,1799784,herman tire,jrscustomauto,Performance,,
16199,1799785,jrs custom auto,jrscustomauto,Performance,,
16200,1799785,jrs custom auto,proservicetire,Performance,,
16201,1799786,"proservice tire, llc",proservicetire,Performance,,
16202,1799786,"proservice tire, llc",billbelltire,Performance,,
16203,1799787,bill bell tire,woodtireservice,Performance,,
16204,1799790,wood tire service,woodtireservice,Performance,,
16205,1799790,wood tire service,mooresretreadtire,Performance,,
16206,1799796,moore's retread & tire,augustatireauto,Performance,,
16207,1799802,augusta tire & auto,augustatireauto,Performance,,
16208,1799802,augusta tire & auto,southsideservice,Performance,,
16209,1799811,southside service,loudermilkschevron,Performance,,
16210,1798832,loudermilks chevron,loudermilkschevron,Performance,,
16211,1798832,loudermilks chevron,dellaglioautoservice,Performance,,
16212,1798837,dellaglio auto service,dellaglioautoservice,Performance,,
16213,1798837,dellaglio auto service,dellaglioautoservice,Performance,,
16214,1798837,dellaglio auto service,betires,Performance,,
16215,1798842,b&e tires,lakecountyautopartswarehouse,Performance,,
16216,1798844,lake county auto parts warehouse,jacsuniversalautomotivellcmeinekecarcare,Performance,,
16217,1798851,jacs universal automotive llc - meineke car care,jacsuniversalautomotivellcmeinekecarcare,Performance,,
16218,1798851,jacs universal automotive llc - meineke car care,jacsuniversalautomotivellcmeinekecarcare,Performance,,
16219,1798851,jacs universal automotive llc - meineke car care,muletowntire,Performance,,
16220,1798852,muletown tire,jacksonvillecdjrarlington,Performance,,
16221,1798855,jacksonville cdjr arlington,marksautomotive,Performance,,
16222,1798856,marks automotive,expresscarcare,Performance,,
16223,1798858,express car care inc,paynetire,Performance,,
16224,1798859,payne tire,pittsburghtireservice,Performance,,
16225,1798860,pittsburgh tire service inc,pittsburghtireservice,Performance,,
16226,1798860,pittsburgh tire service inc,toneyoil,Performance,,
16227,1798861,toney oil company,knaautocenter,Performance,,
16228,1798865,k-n-a auto center,espinotireauto2,Performance,,
16229,1798867,espino tire & auto 2,espinotireauto2,Performance,,
16230,1798867,espino tire & auto 2,lenjrsautosalessevice,Performance,,
16231,1798869,len jr's auto sales &sevice,mccormicktireoil,Performance,,
16232,1798872,mccormick tire & oil,mccormicktireoil,Performance,,
16233,1798872,mccormick tire & oil,hillmansgasgarage,Performance,,
16234,1798876,hillmans gas & garage,hillmansgasgarage,Performance,,
16235,1798876,hillmans gas & garage,timsautocenter,Performance,,
16236,1798877,tim's auto center,timsautocenter,Performance,,
16237,1798877,tim's auto center,kendziastire,Performance,,
16238,1798946,kendzias tire,kendziastire,Performance,,
16239,1798946,kendzias tire,lrz3autotboystireauto,Performance,,
16240,1798948,lrz3 auto/t-boys tire & auto,mcclainautotireservice,Performance,,
16241,1798952,mcclain auto & tire service,camproadautomotive,Performance,,
16242,1798953,camp road automotive inc,steinsgarage,Performance,,
16243,1798955,stein's garage,lennystire,Performance,,
16244,1798957,lenny's tire inc.,hamricktireautomotive,Performance,,
16245,1798963,hamrick tire & automotive,barbushautomotive,Performance,,
16246,1798965,barbush automotive,tallmadgetire,Performance,,
16247,1798968,tallmadge tire,tallmadgetire,Performance,,
16248,1798968,tallmadge tire,jimstirebrake,Performance,,
16249,1798970,"jim's tire & brake, inc.",smithtireauto,Performance,,
16250,1798981,smith tire & auto,smithtireauto,Performance,,
16251,1798981,smith tire & auto,trucksnstuff,Performance,,
16252,1798983,trucks n stuff,trucksnstuff,Performance,,
16253,1798983,trucks n stuff,thelubricantwarehouse,Performance,,
16254,1798985,the lubricant warehouse,thelubricantwarehouse,Performance,,
16255,1798985,the lubricant warehouse,thelubricantwarehouse,Performance,,
16256,1798985,the lubricant warehouse,thelubricantwarehouse,Performance,,
16257,1798985,the lubricant warehouse,payneservicecenter,Performance,,
16258,1798987,payne service center inc,payneservicecenter,Performance,,
16259,1798987,payne service center inc,smolictire,Performance,,
16260,1798995,smolic tire inc,smolictire,Performance,,
16261,1798995,smolic tire inc,uptownautoservice,Performance,,
16262,1798996,uptown auto service,midohioautorepair,Performance,,
16263,1798998,mid ohio auto repair,glenvilleauto,Performance,,
16264,1798999,glenville auto,glenvilleauto,Performance,,
16265,1798999,glenville auto,jimstires2u,Performance,,
16266,1800088,jims tires 2 u,jimstires2u,Performance,,
16267,1800088,jims tires 2 u,vauhans,Performance,,
16268,1800089,vauhan's,garysautorepair,Performance,,
16269,1800102,gary's auto repair,garysautorepair,Performance,,
16270,1800102,gary's auto repair,rimsusa,Performance,,
16271,1800104,rims usa llc,mcculloughtire,Performance,,
16272,1800105,mccullough tire,mcculloughtire,Performance,,
16273,1800105,mccullough tire,robertjrtire,Performance,,
16274,1800113,robert jr. tire,rivervalleyrepairs,Performance,,
16275,1800115,river valley repairs inc.,arkansastireauto,Performance,,
16276,1800118,arkansas tire & auto,saginawwheelsdeals,Performance,,
16277,1800121,saginaw wheels & deals,hoosicktireservices,Performance,,
16278,1800124,hoosick tire & services llc,hoosicktireservices,Performance,,
16279,1800124,hoosick tire & services llc,campbellsservicecenter,Performance,,
16280,1800129,campbells service center,passerinisautoservice,Performance,,
16281,1800130,passerinis auto service,faughtstowinggarage,Performance,,
16282,1800131,"faught's towing & garage, llc",newnumsons,Performance,,
16283,1800132,newnum & sons inc,conklinfangmaninvestment,Performance,,
16284,1800137,conklin fangman investment inc,conklinfangmaninvestment,Performance,,
16285,1800137,conklin fangman investment inc,tristar,Performance,,
16286,1800141,tri star,commercialtire,Performance,,
16287,1800142,commercial tire,commercialtire,Performance,,
16288,1800142,commercial tire,briansautomotive,Performance,,
16289,1800150,brian's automotive,briansautomotive,Performance,,
16290,1800150,brian's automotive,walkervalleyauto,Performance,,
16291,1800162,walker valley auto,evansvilletirecenter,Performance,,
16292,1800166,evansville tire center,evansvilletirecenter,Performance,,
16293,1800166,evansville tire center,wagnertireandsupply,Performance,,
16294,1799375,wagner tire and supply,wilsontirenevada,Performance,,
16295,1799377,wilson tire - nevada,wilsontirenevada,Performance,,
16296,1799377,wilson tire - nevada,wilsontirenevada,Performance,,
16297,1799377,wilson tire - nevada,warriortire,Performance,,
16298,1799379,warrior tire,jmarchtowncountrymotors,Performance,,
16299,1799383,j march town & country motors inc,jmarchtowncountrymotors,Performance,,
16300,1799383,j march town & country motors inc,advantagetireaudio,Performance,,
16301,1799386,advantage tire & audio,triplectires,Performance,,
16302,1799387,triple c tires,barkerstire,Performance,,
16303,1799389,barker's tire,barkerstire,Performance,,
16304,1799389,barker's tire,millertire,Performance,,
16305,1799390,miller tire,mikesgarage,Performance,,
16306,1799392,mike's garage,whitehillsautobody,Performance,,
16307,1799394,whitehills auto body,whitehillsautobody,Performance,,
16308,1799394,whitehills auto body,whitehillsautobody,Performance,,
16309,1799394,whitehills auto body,ricksautocarecenter,Performance,,
16310,1799397,ricks auto care center,ricksautocarecenter,Performance,,
16311,1799397,ricks auto care center,ricksautocarecenter,Performance,,
16312,1799397,ricks auto care center,ricksautocarecenter,Performance,,
16313,1799397,ricks auto care center,mmtireservice,Performance,,
16314,1799398,m & m tire service,mmtireservice,Performance,,
16315,1799398,m & m tire service,tiresforless,Performance,,
16316,1799399,tires for less,timstireandoffroadcenter,Performance,,
16317,1799401,tims tire and off road center,timstireandoffroadcenter,Performance,,
16318,1799401,tims tire and off road center,theautoshop,Performance,,
16319,1799414,the auto shop,theautoshop,Performance,,
16320,1799414,the auto shop,timstireservice,Performance,,
16321,1799418,tims tire service,pachecos66,Performance,,
16322,1799045,pacheco's 66,pachecos66,Performance,,
16323,1799045,pacheco's 66,pachecos66,Performance,,
16324,1799045,pacheco's 66,rbtire,Performance,,
16325,1799047,rb tire,rbtire,Performance,,
16326,1799047,rb tire,radialtireservice,Performance,,
16327,1799051,radial tire service,radialtireservice,Performance,,
16328,1799051,radial tire service,montestireshop,Performance,,
16329,1799054,montes tire shop llc,kubiakservice,Performance,,
16330,1799055,kubiak service,amfamilytires,Performance,,
16331,1799056,"a & m family tires, inc.",amfamilytires,Performance,,
16332,1799056,"a & m family tires, inc.",mathiewstire,Performance,,
16333,1799058,mathiews tire,besttireandwheelshop,Performance,,
16334,1799059,best tire and wheel shop,besttireandwheelshop,Performance,,
16335,1799059,best tire and wheel shop,citytireofperu,Performance,,
16336,1799061,city tire of peru,eddiestire,Performance,,
16337,1799067,eddie's tire,berniesautomotive,Performance,,
16338,1799071,bernies automotive,oxfordautotire,Performance,,
16339,1799073,oxford auto & tire,oxfordautotire,Performance,,
16340,1799073,oxford auto & tire,ghtirecarcareservice,Performance,,
16341,1799074,g&h tire & car care service,reesesonstire,Performance,,
16342,1799086,reese & sons tire,tiremaxx,Performance,,
16343,1799089,tiremaxx inc.,tiremaxx,Performance,,
16344,1799089,tiremaxx inc.,autotechtowing,Performance,,
16345,1799090,auto tech towing,randolphfarmsupply,Performance,,
16346,1799093,randolph farm supply,esteswarehousetires,Performance,,
16347,1799094,estes warehouse tires inc.,macsservicecenter,Performance,,
16348,1799095,macs service center,ervinstire,Performance,,
16349,1799096,ervins tire company,bungostireservice,Performance,,
16350,1798883,bungo's tire & service,bungostireservice,Performance,,
16351,1798883,bungo's tire & service,tallmadgeautomotivetruck,Performance,,
