,Name,Clean Name,Report,Address,City,Key,Count of Courses
5367,Garza Tire and Wheel Inc,garzatireandwheel,Course,6886 N Santa Fe Dr,Winton,garzatir6886nsanwinton,1
5368,DUNN TIRE LLC,dunntire,Course,6121 ROBINSON RD,LOCKPORT,dunntire6121robilockport,0
5369,DUNN TIRE LLC,dunntire,Course,6121 ROBINSON RD,LOCKPORT,dunntire6121robilockport,0
5370,Beacon Tire,beacontire,Course,,,,0
5371,mcculloughtire,mcculloughtire,Course,1900 universal rd,pgh,mccullou1900univpgh,34
5372,Division Tire & Battery,divisiontirebattery,Course,,,,0
5373,Kauffman Tire,kauffmantire,Course,12000 Mosteller Rd,Sharonville,kauffman12000mossharonvi,2
5374,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5375,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5376,dunn tire,dunntire,Course,6121 ROBINSON RD,lockport,dunntire6121robilockport,0
5377,dunn tire,dunntire,Course,6121 ROBINSON RD,lockport,dunntire6121robilockport,0
5378,Rod's Tire & Auto,rodstireauto,Course,47 Perimeter Place,Medina,rodstire47perimemedina,1
5379,NTD,ntd,Course,311 ingersoll st,Ingersoll,ntd311ingeringersol,73
5380,DUNN TIRE,dunntire,Course,3524 WALDEN AVE,LANCASTER,dunntire3524waldlancaste,0
5381,dunn tire,dunntire,Course,4401 Transit Clarence Mall,Williamsville,dunntire4401tranwilliams,0
5382,dunn tire,dunntire,Course,4401 Transit Clarence Mall,Williamsville,dunntire4401tranwilliams,0
5383,Marks Tire & Automotive LLC,markstireautomotive,Course,1208 n 6th,st joseph,markstir1208n6thstjoseph,2
5384,dobbs tire and auto centers,dobbstireandautocenters,Course,17146 chesterfield airport rd,chesterfield,dobbstir17146chechesterf,11
5385,Donohue's Quicklube,donohuesquicklube,Course,2030 Eastern Avenue,Gallipolis,donohues2030eastgallipol,2
5386,valley tire and tackle inc,valleytireandtackle,Course,11211 N State Highway 3,Fort Jones,valleyti11211nstfortjone,3
5387,Kamlin LTD.,kamlin,Course,564 lancaster street west,Kitchener,kamlin564lancakitchene,52
5388,Pope Tire Warehouse & Service Center,popetirewarehouseservicecenter,Course,11000 Bower Ave,Hagerstown,popetire11000bowhagersto,2
5389,AUTOMOTIVE ACCESSORIES LTD,automotiveaccessories,Course,1009 FIRST ST,MOUNDSVILLE,automoti1009firsmoundsvi,20
5390,Performance Plus Tire & Automotive,performanceplustireautomotive,Course,3910 Cherry Ave,Long Beach,performa3910cherlongbeac,2
5391,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,42
5392,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,72
5393,dobbs tire and auto,dobbstireandauto,Course,1537 north illinois route 3,waterloo,dobbstir1537nortwaterloo,73
5394,Performance Plus Tire,performanceplustire,Course,3910 Cherry Av,Long Beach,performa3910cherlongbeac,3
5395,Jack Furrier,jackfurrier,Course,8957 E tanque Verde,Tucson,jackfurr8957etantucson,0
5396,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5397,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5398,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5399,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5400,exxpress tire delivery,exxpresstiredelivery,Course,4490 steelway blvd so.,liverpool,exxpress4490steeliverpoo,49
5401,exxpress tire delivery,exxpresstiredelivery,Course,4490 steelway blvd so.,liverpool,exxpress4490steeliverpoo,49
5402,Rowlett's Auto Care LLC,rowlettsautocare,Course,490 Stone Street,Bedford,rowletts490stonebedford,4
5403,Performance Plus Tire,performanceplustire,Course,3910 cherry ave,long beach,performa3910cherlongbeac,2
5404,PANHANDLE COOPERATIVE,panhandlecooperative,Course,PO BOX 268,,,0
5405,CUPP'S AUTO SERVICE,cuppsautoservice,Course,201 FLEMING ST,SOUTH WILLIAMSPORT,cuppsaut201flemisouthwil,2
5406,K&M Tire Inc,kmtire,Course,804 Brannon Dr,Harrisburg,kmtire804brannharrisbu,41
5407,CAPITAL TIRE,capitaltire,Course,345 S POST RD,INDIANAPOLIS,capitalt345spostindianap,0
5408,performance plus tire,performanceplustire,Course,3910 cherry ave,long beach,performa3910cherlongbeac,3
5409,Performance Plus,performanceplus,Course,3910 Cherry Av.,long Beach,performa3910cherlongbeac,0
5410,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5411,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5412,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5413,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5414,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,43
5415,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,43
5416,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,43
5417,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,34
5418,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,34
5419,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,34
5420,Meineke Car Care of Wilkes,meinekecarcareofwilkes,Course,3384 W US HWY 421,WILKESBORO,meinekec3384wushwilkesbo,16
5421,A.W.E. Auto Service,aweautoservice,Course,1001 2nd St,Traer,aweautos10012ndstraer,2
5422,kellys tires llc,kellystires,Course,316 love st,Troy,kellysti316lovestroy,74
5423,Don Foshay's Discount Tire & Alignment,donfoshaysdiscounttirealignment,Course,386 Hill St,Biddeford,donfosha386hillsbiddefor,45
5424,Larrys Tire & Auto Repair,larrystireautorepair,Course,4644 Murray Place,Lynchburg,larrysti4644murrlynchbur,2
5425,landry's service ltd,landrysservice,Course,180 Winnipeg St. N,Regina,landryss180winniregina,1
5426,Dunn Tire,dunntire,Course,1275 Lehigh Station,Henrietta,dunntire1275lehihenriett,60
5427,Dunn Tire,dunntire,Course,1275 Lehigh Station,Henrietta,dunntire1275lehihenriett,60
5428,Dunn Tire,dunntire,Course,1275 Lehigh Station,Henrietta,dunntire1275lehihenriett,60
5429,dunn tire,dunntire,Course,475 cayuga rd,buffLO,dunntire475cayugbufflo,0
5430,dunn tire,dunntire,Course,475 cayuga rd,buffLO,dunntire475cayugbufflo,0
5431,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5432,dunn tire,dunntire,Course,475 cayuga rd,buffalo,dunntire475cayugbuffalo,0
5433,Dunn Tire,dunntire,Course,1275 Lehigh Station,Henrietta,dunntire1275lehihenriett,60
5434,Dunn Tire,dunntire,Course,1275 Lehigh Station,Henrietta,dunntire1275lehihenriett,60
5435,Dunn Tire,dunntire,Course,1275 Lehigh Station,Henrietta,dunntire1275lehihenriett,60
5436,Dunn Tire,dunntire,Course,1275 Lehigh Station,Henrietta,dunntire1275lehihenriett,60
5437,CCAW Automotive Group,ccawautomotivegroup,Course,3423 Piedmont Road,Atlanta,ccawauto3423piedatlanta,0
5438,Dunn Tire,dunntire,Course,1275 Lehigh Station,Henrietta,dunntire1275lehihenriett,60
5439,TBC Corporation/Big O Tires,tbccorporationbigotires,Course,809 Korner Rock Rd.,Kernersville,tbccorpo809kornekernersv,17
5440,TBC,tbc,Course,8634 Wavyleaf Lane,North Richland Hills,tbc8634wavynorthric,8
5441,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,48
5442,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,48
5443,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,48
5444,shirlington service center,shirlingtonservicecenter,Course,2817 S. Quincy St,Arlington,shirling2817squiarlingto,5
5445,NTD,ntd,Course,311 Ingersoll St,Ingersoll,ntd311ingeringersol,3
5446,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,32
5447,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,32
5448,Exxpress Tire Delivery,exxpresstiredelivery,Course,101 Glenthorne Rd.,Rochester,exxpress101glentrocheste,32
5449,Dunn Tire,dunntire,Course,1275 Lehigh Station Rd,Henrietta,dunntire1275lehihenriett,60
5450,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,41
5451,TBC Corporation,tbc,Course,11442 Pegasus Dr,Noblesville,tbc11442pegnoblesvi,6
5452,TBC Corporation,tbc,Course,4300 TBC way,Palm Beach Gardens,tbc4300tbcwpalmbeac,2
5453,TBC,tbc,Course,171 Longboat rd,Mooresville,tbc171longbmooresvi,4
5454,Myson's Tire #2 LLC,mysonstire2,Course,1200 S. Guignard Dr.,Sumter,mysonsti1200sguisumter,4
5455,BTS Tire and Wheel,btstireandwheel,Course,1714 University Commercial Park,Charlotte,btstirea1714univcharlott,2
5456,Performance Plus,performanceplus,Course,3910 Cherry Av.,long Beach,performa3910cherlongbeac,0
5457,Spitzer Management Inc,spitzermanagement,Course,708 Spitzer Pkwy,Lorain,spitzerm708spitzlorain,54
5458,Tire Rama,tirerama,Course,1069 rogers lake rd,kila,tirerama1069rogekila,11
5459,Tire Discounter Group,tirediscountergroup,Course,95 John St.,Orangeville,tiredisc95johnstorangevi,2
5460,Dunn Tire,dunntire,Course,1275 Lehigh Station,Henrietta,dunntire1275lehihenriett,59
5461,Dunn Tire,dunntire,Course,1275 Lehigh Station Rd,Henrietta,dunntire1275lehihenriett,59
5462,Dunn Tire,dunntire,Course,1275 lehigh Station Rd,Rochester,dunntire1275lehirocheste,2
5463,Dobbs Tire & Auto,dobbstireauto,Course,1111 cave springs blvd,saint peters,dobbstir1111cavesaintpet,7
5464,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,42
5465,Dunn Tire,dunntire,Course,1275 Lehigh Station,Henrietta,dunntire1275lehihenriett,59
5466,Dunn Tire,dunntire,Course,1275 Lehigh Station,Henrietta,dunntire1275lehihenriett,9
5467,ATD,atd,Course,13261 Corporate Exchange,Bridgeton,atd13261corbridgeto,0
5468,Fuccillo Kia of Cape Coral,fuccillokiaofcapecoral,Course,404 N.E. Pine Island Road,Cape Coral,fuccillo404nepincapecora,0
5469,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,42
5470,National Tire Distribution,nationaltiredistribution,Course,311 ingersoll st,Ingersoll,national311ingeringersol,0
5471,Fuccillo Kia of Cape Coral,fuccillokiaofcapecoral,Course,404 N.E. Pine Island Road,Cape Coral,fuccillo404nepincapecora,2
5472,Discount Tires,discounttires,Course,1602 pine,monroe,discount1602pinemonroe,16
5473,Enns Battery & Tire (1993) Ltd,ennsbatterytire1993,Course,2207 Four Mile Creek Rd,Niagara-on-the-Lake,ennsbatt2207fourniagarao,2
5474,Meineke Car Care,meinekecarcare,Course,3201 knickerbocker,San Angelo,meinekec3201knicsanangel,0
5475,S.A.K. AUTOMOTIVE,sakautomotive,Course,7998 MAYFIELD,CHESTERLAND,sakautom7998mayfchesterl,0
5476,Bob Sumerel Tire Co.,bobsumereltire,Course,1257 Cox Ave.,Erlanger,bobsumer1257coxaerlanger,74
5477,CARROLL TIRE,carrolltire,Course,2738 E KEARNEY,SPRINGFIELD,carrollt2738ekeaspringfi,71
5478,Kauffman Tire,kauffmantire,Course,7900 Cochran Road,,,0
5479,FALLS TIRE SERVICE,fallstireservice,Course,305 4TH STREET SOUTH,GREAT FALLS,fallstir3054thstgreatfal,2
5480,Northland Auto Center,northlandautocenter,Course,16138 HWY 169,Milaca,northlan16138hwymilaca,8
5481,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,42
5482,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,73
5483,BOULEVARD TIRE,boulevardtire,Course,4801 NORTH HWY 19A,Mt. DORA,boulevar4801nortmtdora,72
5484,Dobbs,dobbs,Course,873 robert raymond dr,lake st louis,dobbs873roberlakestlo,15
5485,Action towing and automotive,actiontowingandautomotive,Course,9 douglas rd,trenton,actionto9douglastrenton,74
5486,National Tire Distributors,nationaltiredistributors,Course,102-765 Vanalman ave,Victoria,national102765vavictoria,49
5487,Lines Auto Service,linesautoservice,Course,268 N Broad St,Bremen,linesaut268nbroabremen,2
5488,FOREST GROVE AUTO,forestgroveauto,Course,4010 Byron RD,HUDSONVILLE,forestgr4010byrohudsonvi,0
5489,Wilkie Auto Repair Ltd.,wilkieautorepair,Course,702 2nd Ave East  Box 476,Wilkie,wilkieau7022ndavwilkie,0
5490,S.A.K. RAINBOW/dbaS.A.K. AUTOMOTIVE,sakrainbowdbasakautomotive,Course,7998 MAYFIELD ROAD,CHESTERLAND,sakrainb7998mayfchesterl,0
5491,Hometowne Auto Repair and Tire,hometowneautorepairandtire,Course,15698 Jefferson davis Highway,Woodbridge,hometown15698jefwoodbrid,0
5492,CARROLL TIRE,carrolltire,Course,2738 E KEARNEY,SPRINGFIELD,carrollt2738ekeaspringfi,71
5493,CARROLL TIRE,carrolltire,Course,2738 E KEARNEY,SPRINGFIELD,carrollt2738ekeaspringfi,71
5494,CARROLL TIRE,carrolltire,Course,2738 E KEARNEY,SPRINGFIELD,carrollt2738ekeaspringfi,71
5495,US Autoforce,usautoforce,Course,500 Osage,Kansas City,usautofo500osagekansasci,2
5496,CARROLL TIRE,carrolltire,Course,2738 E KEARNEY,SPRINGFIELD,carrollt2738ekeaspringfi,72
5497,Omnisource United,omnisourceunited,Course,413 NW 2nd Ave.,Amarillo,omnisour413nw2ndamarillo,0
5498,Vaughan Tire & Auto,vaughantireauto,Course,5401 Steeles Ave W,,,0
5499,Bosleys Tire Service Co,bosleystireservice,Course,,,,0
5500,Justice Tire Distributors,justicetiredistributors,Course,2213 14th Street,Lynchburg,justicet221314thlynchbur,63
5501,Center Exit Tire,centerexittire,Course,100 Pleasant drive,Aliquippa,centerex100pleasaliquipp,4
5502,NTD,ntd,Course,6150 McLaughlin rd,Mississauga,ntd6150mclamississa,16
5503,Harris Automotive,harrisautomotive,Course,336 W Main St Rear,Loudonville,harrisau336wmainloudonvi,0
5504,Meineke,meineke,Course,5630 commerce blvd,alpharetta,meineke5630commalpharet,0
5505,DeVille Co. LLC DBA Jena Service Center,devillecollcdbajenaservicecenter,Course,1815 E. Oak St,Jena,devillec1815eoakjena,2
5506,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,2
5507,Turner Wholesale Co,turnerwholesale,Course,,,,0
5508,wolverine tire & auto care,wolverinetireautocare,Course,550 Durabilt Road,Spooner,wolverin550durabspooner,9
5509,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,4
5510,Dobbs Tire and Auto Center,dobbstireandautocenter,Course,607 South Kingshighway,Cape Girardeau,dobbstir607southcapegira,0
5511,Carroll Tire,carrolltire,Course,2738 E KEARNEY,SPRINGFIELD,carrollt2738ekeaspringfi,71
5512,Don Foshay's Discount Tire & Alignment,donfoshaysdiscounttirealignment,Course,386 Hill St,Biddeford,donfosha386hillsbiddefor,12
5513,Rapid Tire Exchange,rapidtireexchange,Course,953 Hwy 80E,Clinton,rapidtir953hwy80clinton,40
5514,Cars Plus,carsplus,Course,9619 Indianapolis Blvd,Highland,carsplus9619indihighland,2
5515,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,42
5516,Rapid Tie Exchange,rapidtieexchange,Course,953 Highway 80 East,Clinton,rapidtie953highwclinton,2
5517,Rapid Tire Exchange,rapidtireexchange,Course,953 Highway 80 East,Clinton,rapidtir953highwclinton,11
5518,Rapid Tire Exchange,rapidtireexchange,Course,953 Highway 80 East,Clinton,rapidtir953highwclinton,0
5519,American Tire Distributors,americantiredistributors,Course,25250 Regency Dr.,Novi,american25250regnovi,82
5520,American Tire Distributor,americantiredistributor,Course,25250 Regency Drive,Novi,american25250regnovi,15
5521,USAUTOFORCE,usautoforce,Course,2431 RODMAN STREET,hoolywood,usautofo2431rodmhoolywoo,0
5522,ATD,atd,Course,13261 Corporate Exchange,Bridgeton,atd13261corbridgeto,1
5523,Cooper Tire & Rubber Company,coopertirerubber,Course,1525 Blackhawk Tr,Benton Harbor,cooperti1525blacbentonha,6
5524,Cooper Tire & Rubber Company,coopertirerubber,Course,701 Lima Avenue,Findlay,cooperti701limaafindlay,0
5525,Fred's Tire & Battery,fredstirebattery,Course,16 W Highland,Shawnee,fredstir16whighlshawnee,0
5526,Greve Chrysler,grevechrysler,Course,756 W. ervin Rd.,van wert,grevechr756wervivanwert,62
5527,Conrad Tire and Automotive,conradtireandautomotive,Course,1028 Johnsontown Rd,Thomasville,conradti1028johnthomasvi,2
5528,paynter tire,payntertire,Course,101 DAYTONA DR,winchester,payntert101daytowinchest,6
5529,AutoNation,autonation,Course,200 SW 1st Avenue,,,0
5530,The Tire Barn,thetirebarn,Course,10 Maryhill Lane,Aitkin,thetireb10maryhiaitkin,73
5531,Page Tire & Auto,pagetireauto,Course,633 East Main Street,Luray,pagetire633eastmluray,2
5532,AAA OHIO AUTO CLUB,aaaohioautoclub,Course,2400 Sobeck Rd,Columbus,aaaohioa2400sobecolumbus,2
5533,Page Tire & Auto,pagetireauto,Course,633 East Main Street,Luray,pagetire633eastmluray,0
5534,Ellijay Tire,ellijaytire,Course,583 Maddox Drive,Ellijay,ellijayt583maddoellijay,70
5535,Best One Tire & Autocare of Richmond,bestonetireautocareofrichmond,Course,100 N 7th St,Richmond,bestonet100n7thsrichmond,62
5536,FREEDMAN TIRE SERVICE,freedmantireservice,Course,1690 HIGHWAY 27,EDISON,freedman1690highedison,5
5537,Carroll Tire,carrolltire,Course,2738 E KEARNEY,SPRINGFIELD,carrollt2738ekeaspringfi,71
5538,Carroll Tire,carrolltire,Course,2738 E KEARNEY,SPRINGFIELD,carrollt2738ekeaspringfi,71
5539,Hartland Auto,hartlandauto,Course,1067 W.McPherson Hwy,Clyde,hartland1067wmcpclyde,2
5540,360 Insights,360insights,Course,420 Green St. suite 202,Whitby,360insig420greenwhitby,2
5541,K & S Tire,kstire,Course,1455 N West End Blvd,Quakertown,kstire1455nwesquakerto,2
5542,Palmer Tire,palmertire,Course,305 SOUTHLAND DR,LEXINGTON,palmerti305southlexingto,9
5543,JOE BUCKEY TIRE,joebuckeytire,Course,1039 lee st,zanesville,joebucke1039leeszanesvil,2
5544,US Autoforce,usautoforce,Course,425 Better Way,Appleton,usautofo425betteappleton,13
5545,Dobbs,dobbs,Course,12626 Dorsett Road,Maryland Heights,dobbs12626dormaryland,8
5546,best one tire and service owensboro,bestonetireandserviceowensboro,Course,215 e 18th st,owensboro,bestonet215e18thowensbor,2
5547,DK Tires & Service Inc,dktiresservice,Course,860 saw mill run blvd,pittsburgh,dktiress860sawmipittsbur,62
5548,Sawyer Automotive,sawyerautomotive,Course,644 Massachusetts Ave,Acton,sawyerau644massaacton,59
5549,DK Tires & Service Inc,dktiresservice,Course,860 saw mill run blvd,pittsburgh,dktiress860sawmipittsbur,62
5550,Cangany's Auto Service,canganysautoservice,Course,975 N Mitthoeffer Road,Indianapolis,canganys975nmittindianap,0
5551,Miller Tire,millertire,Course,403 Freeport St,Saxonburg,millerti403freepsaxonbur,2
5552,Mark's Repair,marksrepair,Course,1181 Brady Blvd,owatonna,marksrep1181bradowatonna,69
5553,GARBER AUTO,garberauto,Course,2216 WEST 6TH ST,,,0
5554,Premier Automotive,premierautomotive,Course,32 W Old Mill Rd,Fair Grove,premiera32woldmifairgrov,0
5555,Tire Discounter Group,tirediscountergroup,Course,95 John St.,Orangeville,tiredisc95johnstorangevi,74
5556,Dobbs Tire and Auto Centers,dobbstireandautocenters,Course,1195 East Gannon,Festus,dobbstir1195eastfestus,8
5557,Kenny & Billys Auto Center,kennybillysautocenter,Course,473 Route 27,Iselin,kennybil473routeiselin,72
5558,Ralph Honda,ralphhonda,Course,3939 west ridge road,rochester,ralphhon3939westrocheste,0
5559,John Menard Tire Co.,johnmenardtire,Course,PO Box 426,Rayne,johnmenapobox426rayne,2
5560,mavis tire supply,mavistiresupply,Course,358 sawmill river rd,millwood,mavistir358sawmimillwood,0
5561,Tolliver Sales & Service,tolliversalesservice,Course,358 N. 65 Hwy.,Lincoln,tolliver358n65hwlincoln,0
5562,Car-Doc,cardoc,Course,4982 East Valley Drive,Walnutport,cardoc4982eastwalnutpo,2
5563,SMALLWOOD'S TIRE,smallwoodstire,Course,624 CALIFORNIA AVE.,ROCHESTER,smallwoo624califrocheste,0
5564,Ark Valley Tire,arkvalleytire,Course,408 S Main,Cimarron,arkvalle408smaincimarron,2
5565,Cooper Tire & Rubber Company,coopertirerubber,Course,701 West Lima Ave.,Findlay,cooperti701westlfindlay,4
5566,south lyon tire,southlyontire,Course,22540 pontiac trail,south lyon,southlyo22540ponsouthlyo,2
5567,Car X Tire & Auto,carxtireauto,Course,915 IL RT 22,Fox River Grove,carxtire915ilrt2foxriver,3
5568,White Tire,whitetire,Course,761 highway 70 sw,hickory,whitetir761highwhickory,1
5569,Kauffmna Tire,kauffmnatire,Course,7900 Cochran Road,,,0
5570,La Cie Canada Tire,laciecanadatire,Course,21500 Transcanada Hwy,Baie D'Urfe,laciecan21500trabaiedurf,7
5571,La Cie Canada Tire,laciecanadatire,Course,21500 Transcanada Hwy,Baie D'Urfe,laciecan21500trabaiedurf,74
5572,Justice Tire Distributors,justicetiredistributors,Course,2213 14th Street,Lynchburg,justicet221314thlynchbur,58
5573,Magnum Automotive,magnumautomotive,Course,302 S 2nd Ave E,Newton,magnumau302s2ndanewton,12
5574,Five Seasons Tire,fiveseasonstire,Course,1641 Edgewood RD SW,Cedar Rapids,fiveseas1641edgecedarrap,0
5575,Ellijay Tire Company,ellijaytire,Course,583 Maddox Dr,Ellijay,ellijayt583maddoellijay,60
5576,Leon's Original One Stop,leonsoriginalonestop,Course,1304 Caffey Drive,Oxford,leonsori1304caffoxford,74
5577,Snyder Tire,snydertire,Course,401 Cadiz Rd,Steubenville,snyderti401cadizsteubenv,2
5578,Henry J Finck Inc,henryjfinck,Course,23022 US HWY 6 and 19,Cambridge Springs,henryjfi23022ushcambridg,23
5579,MCCRACKEN-INGRAM TIRE CENTER,mccrackeningramtirecenter,Course,615 SUPPLY ST,GRAHAM,mccracke615supplgraham,0
5580,Norms Tire,normstire,Course,113 south 5th st,missouri valley,normstir113southmissouri,1
5581,Wheel and Tire Connection,wheelandtireconnection,Course,51 Auto Center Drive #16,Irvine,wheeland51autoceirvine,0
5582,Cooper Tire & Rubber Company,coopertirerubber,Course,965 Spencerville Rd,,,0
5583,Future Tire,futuretire,Course,202 sweet hollow road,old bethpage,futureti202sweetoldbethp,0
5584,SEDALIA TIRE & AUTOMOTIVE INC.,sedaliatireautomotive,Course,5585 N HWY 85,SEDALIA,sedaliat5585nhwysedalia,0
5585,Dobbs Tire & Auto Center,dobbstireautocenter,Course,1180 Collinsville Crossing,Collinsville,dobbstir1180collcollinsv,6
5586,Rafferty Tire & Auto,raffertytireauto,Course,400 South White Street,Brookville,rafferty400southbrookvil,23
5587,GRILLIOT ALIGNMENT SERV,grilliotalignmentserv,Course,8002 ARCANUM BEARSMILL RD,GREENVILLE,grilliot8002arcagreenvil,2
5588,David's Discount Tires,davidsdiscounttires,Course,,,,0
5589,Meineke Car Care Center,meinekecarcarecenter,Course,4696 Highway 6 North,Houston,meinekec4696highhouston,2
5590,B&M tire and automotive llc,bmtireandautomotive,Course,413 east main st,warsaw,bmtirean413eastmwarsaw,2
5591,WHITE TIRE CENTER,whitetirecenter,Course,746 JAMESTOWN RD,MORGANTON,whitetir746jamesmorganto,72
5592,WHITE TIRE CENTER,whitetirecenter,Course,746 JAMESTOWN RD,MORGANTON,whitetir746jamesmorganto,74
5593,Genins,genins,Course,3505 University Avunue,Madison,genins3505univmadison,1
5594,Meineke,meineke,Course,4696 Highway 6 North,Hoiston,meineke4696highhoiston,0
5595,Midwest Tire Outlet,midwesttireoutlet,Course,1124 E17th,Trenton,midwestt1124e17ttrenton,2
5596,dobbs tire and auto,dobbstireandauto,Course,10899 sunset plaza,st louis,dobbstir10899sunstlouis,1
5597,Goulds Tire & Auto,gouldstireauto,Course,12029 S WILLIAMS ST,DUNNELLON,gouldsti12029swidunnello,3
5598,Perfection Tire,perfectiontire,Course,604 2nd Avenue East,Spokane,perfecti6042ndavspokane,0
5599,b&t automotive inc,btautomotive,Course,6780 w pearl city rd,freeport,btautomo6780wpeafreeport,2
5600,Cooper Tire of Pratt,coopertireofpratt,Course,,,,0
5601,Cooper Tire & Rubber Company,coopertirerubber,Course,701 Lima Avenue,Findlay,cooperti701limaafindlay,12
5602,RUTLAND TIRE & WHEEL,rutlandtirewheel,Course,5711 White Bluf Rd,Savannah,rutlandt5711whitsavannah,3
5603,RUTLAND TIRE & WHEEL,rutlandtirewheel,Course,5711 White Bluf Rd,Savannah,rutlandt5711whitsavannah,0
5604,RUTLAND TIRE & WHEEL,rutlandtirewheel,Course,5711 White Bluf Rd,Savannah,rutlandt5711whitsavannah,0
5605,Madisonville Tire,madisonvilletire,Course,48 Federal Street,Madisonville,madisonv48federamadisonv,4
5606,1st stop auto care,1ststopautocare,Course,600 delzan pl,lexington,1ststopa600delzalexingto,3
5607,Al's Tire,alstire,Course,3912 St Stans Avenue,Northern Cambria,alstire3912ststnorthern,53
5608,Cooper Tire & Rubber Company,coopertirerubber,Course,701 Lima Ave.,Findlay,cooperti701limaafindlay,0
5609,Black's Tire,blackstire,Course,30 Bitmore Rd,Whiteville,blacksti30bitmorwhitevil,74
5610,WISEMANS DISCOUNT TIRE,wisemansdiscounttire,Course,4078 PARKVIEW DR.,frontenac,wisemans4078parkfrontena,3
5611,Rogers Garage,rogersgarage,Course,4040 St. Paris Pk.,Springfield,rogersga4040stpaspringfi,1
5612,Dakota Wholesale Tire,dakotawholesaletire,Course,2700 Main Ave,Fargo,dakotawh2700mainfargo,16
5613,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,73
5614,Clarks Tire,clarkstire,Course,14755 hwy 52,versailles,clarksti14755hwyversaill,2
5615,Shuford car care center,shufordcarcarecenter,Course,211 hwy. 105 ext.,Boone,shufordc211hwy10boone,5
5616,Dunn Tire,dunntire,Course,2295 Walden Ave,Cheektowaga,dunntire2295waldcheektow,3
5617,Dunn Tire,dunntire,Course,2295 Walden Ave,Cheektowaga,dunntire2295waldcheektow,3
5618,columbus tire,columbustire,Course,710 n high school ave.,columbus,columbus710nhighcolumbus,0
5619,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Leigh Station Rd,Henrietta,exxpress1275leighenriett,56
5620,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,73
5621,Accel Discount Tire,acceldiscounttire,Course,2103 Delray Street,Statesville,acceldis2103delrstatesvi,21
5622,Kauffman Tire,kauffmantire,Course,7900 cochran rd.,solon,kauffman7900cochsolon,74
5623,The Tire Shop,thetireshop,Course,500 W. 6TH AVE,Lancaster,thetires500w6thalancaste,61
5624,B & Z Performance,bzperformance,Course,1111 Conrad Hilton Blvd,cisco,bzperfor1111conrcisco,1
