,DealerName,Clean Name,Report
614,danz automotive serive & repair,plymouthquicklube,Performance
615,plymouth quick lube,plymouthquicklube,Performance
616,plymouth quick lube,expresstireservice,Performance
617,express tire service,expresstireservice,Performance
618,express tire service,expresstireservice,Performance
619,express tire service,totaltireservice,Performance
620,total tire & service,totaltireservice,Performance
621,total tire & service,gttireautomotive,Performance
622,gt tire & automotive inc,wesleytireautocenter,Performance
623,wesley tire & auto center,bangortireauto,Performance
624,bangor tire & auto,mejjtireservice,Performance
625,mejj tire service,dravesautocenter,Performance
626,draves auto center,transittiresales,Performance
627,transit tire sales inc,transittiresales,Performance
628,transit tire sales inc,daautomotive,Performance
629,d&a automotive inc.,daautomotive,Performance
630,d&a automotive inc.,tyrrelltires,Performance
631,tyrrell tires,tyrrelltires,Performance
632,tyrrell tires,tyrrelltires,Performance
633,tyrrell tires inc.,tyrrelltires,Performance
634,tyrrell tires inc.,marmettire,Performance
635,marmet tire,marmettire,Performance
636,marmet tire,gobencars,Performance
637,goben cars,bjsautorepair,Performance
638,bj's auto  repair,tiotire,Performance
639,tio tire,southtownstireman,Performance
640,southtowns tireman inc.,southtownstireman,Performance
641,southtowns tireman inc.,whitakertire,Performance
642,whitaker tire inc,tireexpress,Performance
643,tire express,tireexpress,Performance
644,tire express,tirexpress,Performance
645,tirexpress,nicholasvillediscounttireauto,Performance
646,nicholasville discount tire & auto,nicholasvillediscounttireauto,Performance
647,nicholasville discount tire & auto,autoservant,Performance
648,auto servant llc,palmettotireofsumter,Performance
649,palmetto tire of sumter,palmettotireofsumter,Performance
650,palmetto tire of sumter,centralkentuckyquicklubetire,Performance
651,central kentucky quick lube & tire,tonystireservice,Performance
652,tony's tire service,redlinefinishingllc,Performance
653,redline finishing llc.,lubbersford,Performance
654,lubbers ford,testdealer,Performance
655,test dealer,testdealer,Performance
656,test dealer,forbesauto,Performance
657,forbes auto inc,laporttirecenter,Performance
658,la port tire center,laporttirecenter,Performance
659,la port tire center,electricmotorservice,Performance
660,electric motor service,scottsserviceplace,Performance
661,scott's service place,stanstirecenter,Performance
662,stan's tire center,runyantruckstore,Performance
663,runyan truck store inc.,casteelstire,Performance
664,casteel's tire,woolseystire,Performance
665,woolseys tire,woolseystire,Performance
666,woolseys tire,winnscollision,Performance
667,winns collision,caledoniagarage,Performance
668,caledonia garage inc,brittstire,Performance
669,britt's tire ltd,kiddstireauto,Performance
670,kidds tire & auto,abcdaytontiresales,Performance
671,abc dayton tire sales,ralphstires,Performance
672,ralphs tires inc.,tonystireservice,Performance
673,tony's tire service,tonystireservice,Performance
674,tony's tire service,redlinefinishingllc,Performance
675,redline finishing llc.,redlinefinishingllc,Performance
676,redline finishing llc.,lubbersford,Performance
677,lubbers ford,yellowstonedinoluberepair,Performance
678,yellowstone dino lube & repair,jwfincdbatotalautomotive,Performance
679,jwf inc dba total automotive,hubcapexpress,Performance
680,hubcap express,nimnichtchevrolet,Performance
681,nimnicht chevrolet,bigbendtire,Performance
682,big bend tire,universaltireservice,Performance
683,universal tire service,forbesauto,Performance
684,forbes auto inc,forbesauto,Performance
685,forbes auto inc,electricmotorservice,Performance
686,electric motor service,grandetireco,Performance
687,"grande tire co., inc.",americanautotireservice,Performance
688,american auto & tire service,stanstirecenter,Performance
689,stan's tire center,hawleygarage,Performance
690,hawley garage,runyantruckstore,Performance
691,runyan truck store inc.,casteelstire,Performance
692,casteel's tire,casteelstire,Performance
693,casteel's tire,mineralwellsnewandusedtires,Performance
694,mineral wells new and used tires,mineralwellsnewandusedtires,Performance
695,mineral wells new and used tires,bctireandautocenter,Performance
696,b&c tire and auto center inc.,bctireandautocenter,Performance
697,b&c tire and auto center inc.,ronsautomotiveservice,Performance
698,ron's automotive service,davisautomotive,Performance
699,davis automotive,davisautomotive,Performance
700,davis automotive,stewardsservice,Performance
701,stewards service llc,odetireservice,Performance
702,ode tire & service,triplejrepair,Performance
703,triple j repair,rockysdiscounttire,Performance
704,rocky's discount tire,rockysdiscounttire,Performance
705,rocky's discount tire,rockysdiscounttire,Performance
706,rocky's discount tire,pirtleautomotive,Performance
707,pirtle automotive,stewartsautomotive,Performance
708,stewarts automotive,hintontireservice,Performance
709,hinton tire service,oktireauto,Performance
710,ok tire & auto,oktireauto,Performance
711,ok tire & auto,oktireauto,Performance
712,ok tire & auto,yorkenterprises,Performance
713,york enterprises,samsservicecenter,Performance
714,sam's service center,samsservicecenter,Performance
715,sam's service center,archstreetwheeltire,Performance
716,arch street wheel & tire,archstreetwheeltire,Performance
717,arch street wheel & tire,briggstirefarmservice,Performance
718,briggs tire & farm service,briggstirefarmservice,Performance
719,briggs tire & farm service,siestatire,Performance
720,siesta tire,scottsgarage,Performance
721,scott's garage,silvercitytire,Performance
722,silver city tire,mauricevilletirelube,Performance
723,mauriceville tire & lube,mauricevilletirelube,Performance
724,mauriceville tire & lube,maximufflerplus,Performance
725,maxi muffler plus,maximufflerplus,Performance
726,maxi muffler plus,maximufflerplus,Performance
727,maxi muffler plus,downtownautocenter,Performance
728,downtown auto center,downtownautocenter,Performance
729,downtown auto center,prittstiresales,Performance
730,pritts tire sales,bosleytireserviceco,Performance
731,bosley tire service co. inc.,bosleytireserviceco,Performance
732,bosley tire service co. inc.,bestonestartire,Performance
733,best one star tire,bestonestartire,Performance
734,best one star tire,minortire,Performance
735,minor tire,hwy27servicecenter,Performance
736,hwy 27 service center,hwy27servicecenter,Performance
737,hwy 27 service center,priddytiresales,Performance
738,priddy tire sales,priddytiresales,Performance
739,priddy tire sales,westherrtoyota,Performance
740,west herr toyota,baileystire,Performance
741,bailey's tire,tystireshop,Performance
742,ty's tire shop,tystireshop,Performance
743,ty's tire shop,deltatiresautomotive,Performance
744,delta tires & automotive,bbtire,Performance
745,b & b tire,bbtire,Performance
746,b & b tire,autobizllcdba78tire,Performance
747,auto biz llc dba 78 tire,autobizllcdba78tire,Performance
748,auto biz llc dba 78 tire,carversautocenter,Performance
749,carvers auto center,carversautocenter,Performance
750,carvers auto center,richiesrepairs,Performance
751,richies repairs,richiesrepairs,Performance
752,richies repairs,austinsautoservice,Performance
753,austin's auto service,grantcountygeneraltire,Performance
754,grant county general tire inc,grantcountygeneraltire,Performance
755,grant county general tire inc,expressautomotive,Performance
756,express automotive,expressautomotive,Performance
757,express automotive,malonewarehousetire,Performance
758,malone warehouse tire inc,tiresforless,Performance
759,tires for less,bestonetireserviceofmarion,Performance
760,"best one tire & service of marion, inc",bestonetireserviceofmarion,Performance
761,"best one tire & service of marion, inc",exhaustsolutions,Performance
762,"exhaust solutions, inc.",qualitytire,Performance
763,quality tire,qualitytire,Performance
764,quality tire,parkwaynissan,Performance
765,parkway nissan,sectiontire,Performance
766,section tire,brinkerspitstop,Performance
767,brinker's pit stop,friermoodtireperu,Performance
768,friermood tire peru,superiorenterprisesincdbaindependentbodyt,Performance
769,superior enterprises inc. dba independent body & t,mstire,Performance
770,m&s tire,feelgoodmotors,Performance
771,feel good motors,jdsautomotive,Performance
772,jds automotive,jdsautomotive,Performance
773,jds automotive,mastersoktirestore,Performance
774,masters ok tire store,mastersoktirestore,Performance
775,masters ok tire store,surbstire,Performance
776,surb's tire,savitskiautorepair,Performance
777,savitski auto repair,boundstireservice,Performance
778,bounds tire service,smithautomotiveservice,Performance
779,smith automotive service inc.,donsautoservice,Performance
780,don's auto service inc.,bestautoservicecenter,Performance
781,"best auto service center, inc",rubberonwheels,Performance
782,rubber on wheels,southerntireofsummervillellc,Performance
783,"southern tire of summerville,llc",hwtireservice,Performance
784,h&w tire service,welchesallvehiclerepair,Performance
785,welches all vehicle repair,welchesallvehiclerepair,Performance
786,welches all vehicle repair,jettireserviceinc,Performance
787,"jet tire service,inc",jedswholesaletire,Performance
788,jed's wholesale tire,jedswholesaletire,Performance
789,jed's wholesale tire,techautomotive,Performance
790,tech automotive,independencecarcarcenter,Performance
791,independence car car center,richardson,Performance
792,richardson inc,schubauertireandlube,Performance
793,schubauer tire and lube,schubauertireandlube,Performance
794,schubauer tire and lube,blufftontire,Performance
795,bluffton tire,blufftontire,Performance
796,bluffton tire,rebersrepair,Performance
797,rebers repair,rileyparktire,Performance
798,riley park tire,saudertireservice,Performance
799,sauder tire service,bdrepairservices,Performance
800,b & d repair services,bdrepairservices,Performance
801,b & d repair services,savitskiautorepair,Performance
802,savitski auto repair,boundstireservice,Performance
803,bounds tire service,gregsautotireservices,Performance
804,greg's auto & tire services inc.,gregsautotireservices,Performance
805,greg's auto & tire services inc.,rungesautotire,Performance
806,runge's auto & tire ltd,auroracooptirecenter,Performance
807,aurora co-op tire center,hamadtire,Performance
808,hamad tire,hamadtire,Performance
809,hamad tire,hamadtire,Performance
810,hamad tire,milliniummotors,Performance
811,millinium motors,danielsautomotive,Performance
812,daniels automotive,danielsautomotive,Performance
813,daniels automotive,bestautoservicecenter,Performance
814,"best auto service center, inc",rubberonwheels,Performance
815,rubber on wheels,jamtire,Performance
816,jam tire inc.,bdrepairservices,Performance
817,b & d repair services,surbstire,Performance
818,surb's tire,surbstire,Performance
819,surb's tire,boundstireservice,Performance
820,bounds tire service,boundstireservice,Performance
821,bounds tire service,smithautomotiveservice,Performance
822,smith automotive service inc.,smithautomotiveservice,Performance
823,smith automotive service inc.,gregsautotireservices,Performance
824,greg's auto & tire services inc.,gregsautotireservices,Performance
825,greg's auto & tire services inc.,donsautoservice,Performance
826,don's auto service inc.,rungesautotire,Performance
827,runge's auto & tire ltd,auroracooptirecenter,Performance
828,aurora co-op tire center,hamadtire,Performance
829,hamad tire,bestonefleetserviceofevansville,Performance
830,"best one fleet service of evansville, inc",trendsetterstruckandauto,Performance
831,trend setters truck and auto,trendsetterstruckandauto,Performance
832,trend setters truck and auto,trendsetterstruckandauto,Performance
833,trend setters truck and auto,rusiniaksservice,Performance
834,rusiniaks service inc,osykatire,Performance
835,osyka tire,tuffyautoservicecenter,Performance
836,tuffy auto service center,oktire,Performance
